Datum,Zeit,W [cm]
2/7/1995,17:15:00,405
2/7/1995,17:30:00,405
2/7/1995,17:45:00,405
2/7/1995,18:00:00,405
2/7/1995,18:15:00,406
2/7/1995,18:30:00,407
2/7/1995,18:45:00,407
2/7/1995,19:00:00,408
2/7/1995,19:15:00,410
2/7/1995,19:30:00,410
2/7/1995,19:45:00,410
2/7/1995,20:00:00,410
2/7/1995,20:15:00,410
2/7/1995,20:30:00,410
2/7/1995,20:45:00,410
2/7/1995,21:00:00,410
2/7/1995,21:15:00,411
2/7/1995,21:30:00,411
2/7/1995,21:45:00,412
2/7/1995,22:00:00,412
2/7/1995,22:15:00,413
2/7/1995,22:30:00,412
2/7/1995,22:45:00,412
2/7/1995,23:00:00,412
2/7/1995,23:15:00,412
2/7/1995,23:30:00,412
2/7/1995,23:45:00,412
2/8/1995,0:00:00,411
2/8/1995,0:15:00,411
2/8/1995,0:30:00,411
2/8/1995,0:45:00,410
2/8/1995,1:00:00,410
2/8/1995,1:15:00,409
2/8/1995,1:30:00,409
2/8/1995,1:45:00,409
2/8/1995,2:00:00,409
2/8/1995,2:15:00,408
2/8/1995,2:30:00,408
2/8/1995,2:45:00,408
2/8/1995,3:00:00,408
2/8/1995,3:15:00,407
2/8/1995,3:30:00,407
2/8/1995,3:45:00,405
2/8/1995,4:00:00,405
2/8/1995,4:15:00,405
2/8/1995,4:30:00,404
2/8/1995,4:45:00,403
2/8/1995,5:00:00,402
2/8/1995,5:15:00,401
2/8/1995,5:30:00,400
2/8/1995,5:45:00,400
2/8/1995,6:00:00,399
2/8/1995,6:15:00,399
2/8/1995,6:30:00,398
2/8/1995,6:45:00,398
2/8/1995,7:00:00,397
2/8/1995,7:15:00,396
2/8/1995,7:30:00,395
2/8/1995,7:45:00,395
2/8/1995,8:00:00,395
2/8/1995,8:15:00,394
2/8/1995,8:30:00,394
2/8/1995,8:45:00,394
2/8/1995,9:00:00,393
2/8/1995,9:15:00,392
2/8/1995,9:30:00,392
2/8/1995,9:45:00,392
2/8/1995,10:00:00,391
2/8/1995,10:15:00,390
2/8/1995,10:30:00,391
2/8/1995,10:45:00,390
2/8/1995,11:00:00,391
2/8/1995,11:15:00,391
2/8/1995,11:30:00,391
2/8/1995,11:45:00,391
2/8/1995,12:00:00,391
2/8/1995,12:15:00,392
2/8/1995,12:30:00,390
2/8/1995,12:45:00,390
2/8/1995,13:00:00,391
2/8/1995,13:15:00,391
2/8/1995,13:30:00,390
2/8/1995,13:45:00,391
2/8/1995,14:00:00,390
2/8/1995,14:15:00,390
2/8/1995,14:30:00,389
2/8/1995,14:45:00,389
2/8/1995,15:00:00,389
2/8/1995,15:15:00,388
2/8/1995,15:30:00,388
2/8/1995,15:45:00,388
2/8/1995,16:00:00,387
2/8/1995,16:15:00,387
2/8/1995,16:30:00,386
2/8/1995,16:45:00,385
2/8/1995,17:00:00,386
2/8/1995,17:15:00,384
2/8/1995,17:30:00,385
2/8/1995,17:45:00,385
2/8/1995,18:00:00,383
2/8/1995,18:15:00,383
2/8/1995,18:30:00,382
2/8/1995,18:45:00,382
2/8/1995,19:00:00,382
2/8/1995,19:15:00,383
2/8/1995,19:30:00,382
2/8/1995,19:45:00,382
2/8/1995,20:00:00,381
2/8/1995,20:15:00,380
2/8/1995,20:30:00,381
2/8/1995,20:45:00,381
2/8/1995,21:00:00,382
2/8/1995,21:15:00,381
2/8/1995,21:30:00,381
2/8/1995,21:45:00,382
2/8/1995,22:00:00,382
2/8/1995,22:15:00,383
2/8/1995,22:30:00,382
2/8/1995,22:45:00,382
2/8/1995,23:00:00,383
2/8/1995,23:15:00,382
2/8/1995,23:30:00,383
2/8/1995,23:45:00,383
2/9/1995,0:00:00,383
2/9/1995,0:15:00,383
2/9/1995,0:30:00,383
2/9/1995,0:45:00,383
2/9/1995,1:00:00,384
2/9/1995,1:15:00,384
2/9/1995,1:30:00,384
2/9/1995,1:45:00,384
2/9/1995,2:00:00,384
2/9/1995,2:15:00,384
2/9/1995,2:30:00,384
2/9/1995,2:45:00,384
2/9/1995,3:00:00,383
2/9/1995,3:15:00,384
2/9/1995,3:30:00,383
2/9/1995,3:45:00,383
2/9/1995,4:00:00,382
2/9/1995,4:15:00,383
2/9/1995,4:30:00,383
2/9/1995,4:45:00,383
2/9/1995,5:00:00,383
2/9/1995,5:15:00,381
2/9/1995,5:30:00,382
2/9/1995,5:45:00,381
2/9/1995,6:00:00,381
2/9/1995,6:15:00,380
2/9/1995,6:30:00,379
2/9/1995,6:45:00,379
2/9/1995,7:00:00,379
2/9/1995,7:15:00,378
2/9/1995,7:30:00,378
2/9/1995,7:45:00,378
2/9/1995,8:00:00,377
2/9/1995,8:15:00,379
2/9/1995,8:30:00,378
2/9/1995,8:45:00,378
2/9/1995,9:00:00,377
2/9/1995,9:15:00,376
2/9/1995,9:30:00,376
2/9/1995,9:45:00,376
2/9/1995,10:00:00,376
2/9/1995,10:15:00,375
2/9/1995,10:30:00,375
2/9/1995,10:45:00,374
2/9/1995,11:00:00,374
2/9/1995,11:15:00,374
2/9/1995,11:30:00,374
2/9/1995,11:45:00,374
2/9/1995,12:00:00,373
2/9/1995,12:15:00,373
2/9/1995,12:30:00,372
2/9/1995,12:45:00,372
2/9/1995,13:00:00,372
2/9/1995,13:15:00,372
2/9/1995,13:30:00,371
2/9/1995,13:45:00,371
2/9/1995,14:00:00,370
2/9/1995,14:15:00,370
2/9/1995,14:30:00,370
2/9/1995,14:45:00,371
2/9/1995,15:00:00,370
2/9/1995,15:15:00,372
2/9/1995,15:30:00,372
2/9/1995,15:45:00,371
2/9/1995,16:00:00,371
2/9/1995,16:15:00,371
2/9/1995,16:30:00,372
2/9/1995,16:45:00,372
2/9/1995,17:00:00,372
2/9/1995,17:15:00,373
2/9/1995,17:30:00,373
2/9/1995,17:45:00,374
2/9/1995,18:00:00,374
2/9/1995,18:15:00,374
2/9/1995,18:30:00,374
2/9/1995,18:45:00,374
2/9/1995,19:00:00,375
2/9/1995,19:15:00,374
2/9/1995,19:30:00,375
2/9/1995,19:45:00,374
2/9/1995,20:00:00,374
2/9/1995,20:15:00,374
2/9/1995,20:30:00,374
2/9/1995,20:45:00,374
2/9/1995,21:00:00,373
2/9/1995,21:15:00,374
2/9/1995,21:30:00,373
2/9/1995,21:45:00,373
2/9/1995,22:00:00,373
2/9/1995,22:15:00,373
2/9/1995,22:30:00,373
2/9/1995,22:45:00,373
2/9/1995,23:00:00,373
2/9/1995,23:15:00,373
2/9/1995,23:30:00,373
2/9/1995,23:45:00,373
2/10/1995,0:00:00,373
2/10/1995,0:15:00,372
2/10/1995,0:30:00,372
2/10/1995,0:45:00,372
2/10/1995,1:00:00,372
2/10/1995,1:15:00,372
2/10/1995,1:30:00,372
2/10/1995,1:45:00,372
2/10/1995,2:00:00,372
2/10/1995,2:15:00,371
2/10/1995,2:30:00,372
2/10/1995,2:45:00,371
2/10/1995,3:00:00,371
2/10/1995,3:15:00,372
2/10/1995,3:30:00,371
2/10/1995,3:45:00,371
2/10/1995,4:00:00,371
2/10/1995,4:15:00,370
2/10/1995,4:30:00,370
2/10/1995,4:45:00,370
2/10/1995,5:00:00,370
2/10/1995,5:15:00,370
2/10/1995,5:30:00,370
2/10/1995,5:45:00,370
2/10/1995,6:00:00,370
2/10/1995,6:15:00,370
2/10/1995,6:30:00,370
2/10/1995,6:45:00,370
2/10/1995,7:00:00,370
2/10/1995,7:15:00,370
2/10/1995,7:30:00,370
2/10/1995,7:45:00,370
2/10/1995,8:00:00,370
2/10/1995,8:15:00,370
2/10/1995,8:30:00,370
2/10/1995,8:45:00,370
2/10/1995,9:00:00,370
2/10/1995,9:15:00,370
2/10/1995,9:30:00,369
2/10/1995,9:45:00,369
2/10/1995,10:00:00,369
2/10/1995,10:15:00,369
2/10/1995,10:30:00,370
2/10/1995,10:45:00,371
2/10/1995,11:00:00,371
2/10/1995,11:15:00,371
2/10/1995,11:30:00,369
2/10/1995,11:45:00,368
2/10/1995,12:00:00,367
2/10/1995,12:15:00,367
2/10/1995,12:30:00,366
2/10/1995,12:45:00,366
2/10/1995,13:00:00,366
2/10/1995,13:15:00,366
2/10/1995,13:30:00,366
2/10/1995,13:45:00,366
2/10/1995,14:00:00,366
2/10/1995,14:15:00,366
2/10/1995,14:30:00,366
2/10/1995,14:45:00,365
2/10/1995,15:00:00,366
2/10/1995,15:15:00,367
2/10/1995,15:30:00,367
2/10/1995,15:45:00,368
2/10/1995,16:00:00,368
2/10/1995,16:15:00,368
2/10/1995,16:30:00,368
2/10/1995,16:45:00,369
2/10/1995,17:00:00,369
2/10/1995,17:15:00,369
2/10/1995,17:30:00,368
2/10/1995,17:45:00,369
2/10/1995,18:00:00,368
2/10/1995,18:15:00,368
2/10/1995,18:30:00,368
2/10/1995,18:45:00,369
2/10/1995,19:00:00,368
2/10/1995,19:15:00,369
2/10/1995,19:30:00,369
2/10/1995,19:45:00,369
2/10/1995,20:00:00,369
2/10/1995,20:15:00,370
2/10/1995,20:30:00,369
2/10/1995,20:45:00,371
2/10/1995,21:00:00,371
2/10/1995,21:15:00,372
2/10/1995,21:30:00,372
2/10/1995,21:45:00,373
2/10/1995,22:00:00,373
2/10/1995,22:15:00,374
2/10/1995,22:30:00,374
2/10/1995,22:45:00,374
2/10/1995,23:00:00,374
2/10/1995,23:15:00,374
2/10/1995,23:30:00,374
2/10/1995,23:45:00,375
2/11/1995,0:00:00,375
2/11/1995,0:15:00,375
2/11/1995,0:30:00,375
2/11/1995,0:45:00,375
2/11/1995,1:00:00,376
2/11/1995,1:15:00,377
2/11/1995,1:30:00,378
2/11/1995,1:45:00,378
2/11/1995,2:00:00,378
2/11/1995,2:15:00,378
2/11/1995,2:30:00,378
2/11/1995,2:45:00,379
2/11/1995,3:00:00,379
2/11/1995,3:15:00,379
2/11/1995,3:30:00,380
2/11/1995,3:45:00,381
2/11/1995,4:00:00,381
2/11/1995,4:15:00,381
2/11/1995,4:30:00,382
2/11/1995,4:45:00,382
2/11/1995,5:00:00,382
2/11/1995,5:15:00,383
2/11/1995,5:30:00,382
2/11/1995,5:45:00,383
2/11/1995,6:00:00,383
2/11/1995,6:15:00,383
2/11/1995,6:30:00,385
2/11/1995,6:45:00,385
2/11/1995,7:00:00,385
2/11/1995,7:15:00,386
2/11/1995,7:30:00,385
2/11/1995,7:45:00,386
2/11/1995,8:00:00,385
2/11/1995,8:15:00,385
2/11/1995,8:30:00,385
2/11/1995,8:45:00,385
2/11/1995,9:00:00,385
2/11/1995,9:15:00,385
2/11/1995,9:30:00,385
2/11/1995,9:45:00,384
2/11/1995,10:00:00,385
2/11/1995,10:15:00,383
2/11/1995,10:30:00,384
2/11/1995,10:45:00,384
2/11/1995,11:00:00,383
2/11/1995,11:15:00,383
2/11/1995,11:30:00,383
2/11/1995,11:45:00,383
2/11/1995,12:00:00,383
2/11/1995,12:15:00,383
2/11/1995,12:30:00,383
2/11/1995,12:45:00,383
2/11/1995,13:00:00,381
2/11/1995,13:15:00,380
2/11/1995,13:30:00,380
2/11/1995,13:45:00,379
2/11/1995,14:00:00,378
2/11/1995,14:15:00,379
2/11/1995,14:30:00,380
2/11/1995,14:45:00,381
2/11/1995,15:00:00,383
2/11/1995,15:15:00,382
2/11/1995,15:30:00,382
2/11/1995,15:45:00,382
2/11/1995,16:00:00,383
2/11/1995,16:15:00,383
2/11/1995,16:30:00,383
2/11/1995,16:45:00,384
2/11/1995,17:00:00,385
2/11/1995,17:15:00,384
2/11/1995,17:30:00,384
2/11/1995,17:45:00,385
2/11/1995,18:00:00,385
2/11/1995,18:15:00,386
2/11/1995,18:30:00,387
2/11/1995,18:45:00,388
2/11/1995,19:00:00,389
2/11/1995,19:15:00,389
2/11/1995,19:30:00,389
2/11/1995,19:45:00,389
2/11/1995,20:00:00,389
2/11/1995,20:15:00,389
2/11/1995,20:30:00,389
2/11/1995,20:45:00,389
2/11/1995,21:00:00,388
2/11/1995,21:15:00,388
2/11/1995,21:30:00,387
2/11/1995,21:45:00,387
2/11/1995,22:00:00,386
2/11/1995,22:15:00,387
2/11/1995,22:30:00,387
2/11/1995,22:45:00,388
2/11/1995,23:00:00,388
2/11/1995,23:15:00,389
2/11/1995,23:30:00,389
2/11/1995,23:45:00,389
2/12/1995,0:00:00,389
2/12/1995,0:15:00,390
2/12/1995,0:30:00,391
2/12/1995,0:45:00,390
5/19/2013,2:30:00,293
5/19/2013,2:45:00,293
5/19/2013,3:00:00,292
5/19/2013,3:15:00,293
5/19/2013,3:30:00,292
5/19/2013,3:45:00,293
5/19/2013,4:00:00,292
5/19/2013,4:15:00,293
5/19/2013,4:30:00,293
5/19/2013,4:45:00,295
5/19/2013,5:00:00,295
5/19/2013,5:15:00,294
5/19/2013,5:30:00,294
5/19/2013,5:45:00,294
5/19/2013,6:00:00,294
5/19/2013,6:15:00,294
5/19/2013,6:30:00,294
5/19/2013,6:45:00,294
5/19/2013,7:00:00,293
5/19/2013,7:15:00,293
5/19/2013,7:30:00,293
5/19/2013,7:45:00,293
5/19/2013,8:00:00,294
5/19/2013,8:15:00,293
5/19/2013,8:30:00,294
5/19/2013,8:45:00,293
5/19/2013,9:00:00,293
5/19/2013,9:15:00,293
5/19/2013,9:30:00,293
5/19/2013,9:45:00,294
5/19/2013,10:00:00,294
5/19/2013,10:15:00,294
5/19/2013,10:30:00,294
5/19/2013,10:45:00,294
5/19/2013,11:00:00,294
5/19/2013,11:15:00,294
5/19/2013,11:30:00,293
5/19/2013,11:45:00,294
5/19/2013,12:00:00,294
5/19/2013,12:15:00,293
5/19/2013,12:30:00,294
5/19/2013,12:45:00,294
5/19/2013,13:00:00,294
5/19/2013,13:15:00,294
5/19/2013,13:30:00,295
5/19/2013,13:45:00,294
5/19/2013,14:00:00,294
5/19/2013,14:15:00,295
5/19/2013,14:30:00,295
5/19/2013,14:45:00,294
5/19/2013,15:00:00,295
5/19/2013,15:15:00,295
5/19/2013,15:30:00,294
5/19/2013,15:45:00,293
5/19/2013,16:00:00,294
5/19/2013,16:15:00,293
5/19/2013,16:30:00,293
5/19/2013,16:45:00,293
5/19/2013,17:00:00,293
5/19/2013,17:15:00,293
5/19/2013,17:30:00,292
5/19/2013,17:45:00,292
5/19/2013,18:00:00,292
5/19/2013,18:15:00,291
5/19/2013,18:30:00,291
5/19/2013,18:45:00,291
5/19/2013,19:00:00,290
5/19/2013,19:15:00,290
5/19/2013,19:30:00,290
5/19/2013,19:45:00,290
5/19/2013,20:00:00,290
5/19/2013,20:15:00,290
5/19/2013,20:30:00,291
5/19/2013,20:45:00,290
5/19/2013,21:00:00,291
5/19/2013,21:15:00,292
5/19/2013,21:30:00,292
5/19/2013,21:45:00,293
5/19/2013,22:00:00,293
5/19/2013,22:15:00,293
5/19/2013,22:30:00,293
5/19/2013,22:45:00,293
5/19/2013,23:00:00,294
5/19/2013,23:15:00,294
5/19/2013,23:30:00,294
5/19/2013,23:45:00,295
5/20/2013,0:00:00,294
5/20/2013,0:15:00,295
5/20/2013,0:30:00,295
5/20/2013,0:45:00,295
5/20/2013,1:00:00,295
5/20/2013,1:15:00,295
5/20/2013,1:30:00,295
5/20/2013,1:45:00,295
5/20/2013,2:00:00,295
5/20/2013,2:15:00,295
5/20/2013,2:30:00,295
5/20/2013,2:45:00,295
5/20/2013,3:00:00,295
5/20/2013,3:15:00,296
5/20/2013,3:30:00,296
5/20/2013,3:45:00,296
5/20/2013,4:00:00,297
5/20/2013,4:15:00,298
5/20/2013,4:30:00,298
5/20/2013,4:45:00,299
5/20/2013,5:00:00,300
5/20/2013,5:15:00,301
5/20/2013,5:30:00,302
5/20/2013,5:45:00,302
5/20/2013,6:00:00,302
5/20/2013,6:15:00,303
5/20/2013,6:30:00,304
5/20/2013,6:45:00,304
5/20/2013,7:00:00,305
5/20/2013,7:15:00,305
5/20/2013,7:30:00,306
5/20/2013,7:45:00,308
5/20/2013,8:00:00,309
5/20/2013,8:15:00,310
5/20/2013,8:30:00,311
5/20/2013,8:45:00,312
5/20/2013,9:00:00,313
5/20/2013,9:15:00,314
5/20/2013,9:30:00,314
5/20/2013,9:45:00,315
5/20/2013,10:00:00,316
5/20/2013,10:15:00,317
5/20/2013,10:30:00,317
5/20/2013,10:45:00,319
5/20/2013,11:00:00,320
5/20/2013,11:15:00,322
5/20/2013,11:30:00,324
5/20/2013,11:45:00,327
5/20/2013,12:00:00,329
5/20/2013,12:15:00,331
5/20/2013,12:30:00,333
5/20/2013,12:45:00,334
5/20/2013,13:00:00,336
5/20/2013,13:15:00,337
5/20/2013,13:30:00,338
5/20/2013,13:45:00,340
5/20/2013,14:00:00,345
5/20/2013,14:15:00,347
5/20/2013,14:30:00,347
5/20/2013,14:45:00,347
5/20/2013,15:00:00,348
5/20/2013,15:15:00,348
5/20/2013,15:30:00,348
5/20/2013,15:45:00,351
5/20/2013,16:00:00,353
5/20/2013,16:15:00,354
5/20/2013,16:30:00,356
5/20/2013,16:45:00,357
5/20/2013,17:00:00,359
5/20/2013,17:15:00,360
5/20/2013,17:30:00,361
5/20/2013,17:45:00,362
5/20/2013,18:00:00,363
5/20/2013,18:15:00,365
5/20/2013,18:30:00,366
5/20/2013,18:45:00,367
5/20/2013,19:00:00,368
5/20/2013,19:15:00,369
5/20/2013,19:30:00,371
5/20/2013,19:45:00,373
5/20/2013,20:00:00,375
5/20/2013,20:15:00,376
5/20/2013,20:30:00,377
5/20/2013,20:45:00,379
5/20/2013,21:00:00,380
5/20/2013,21:15:00,381
5/20/2013,21:30:00,382
5/20/2013,21:45:00,384
5/20/2013,22:00:00,386
5/20/2013,22:15:00,387
5/20/2013,22:30:00,388
5/20/2013,22:45:00,390
5/20/2013,23:00:00,392
5/20/2013,23:15:00,395
5/20/2013,23:30:00,397
5/20/2013,23:45:00,399
5/21/2013,0:00:00,401
5/21/2013,0:15:00,403
5/21/2013,0:30:00,405
5/21/2013,0:45:00,408
5/21/2013,1:00:00,410
5/21/2013,1:15:00,413
5/21/2013,1:30:00,414
5/21/2013,1:45:00,416
5/21/2013,2:00:00,418
5/21/2013,2:15:00,420
5/21/2013,2:30:00,421
5/21/2013,2:45:00,422
5/21/2013,3:00:00,424
5/21/2013,3:15:00,425
5/21/2013,3:30:00,426
5/21/2013,3:45:00,427
5/21/2013,4:00:00,428
5/21/2013,4:15:00,429
5/21/2013,4:30:00,430
5/21/2013,4:45:00,432
5/21/2013,5:00:00,433
5/21/2013,5:15:00,434
5/21/2013,5:30:00,435
5/21/2013,5:45:00,436
5/21/2013,6:00:00,436
5/21/2013,6:15:00,437
5/21/2013,6:30:00,438
5/21/2013,6:45:00,438
5/21/2013,7:00:00,439
5/21/2013,7:15:00,440
5/21/2013,7:30:00,441
5/21/2013,7:45:00,443
5/21/2013,8:00:00,445
5/21/2013,8:15:00,446
5/21/2013,8:30:00,446
5/21/2013,8:45:00,447
5/21/2013,9:00:00,447
5/21/2013,9:15:00,447
5/21/2013,9:30:00,447
5/21/2013,9:45:00,445
5/21/2013,10:00:00,447
5/21/2013,10:15:00,448
5/21/2013,10:30:00,448
5/21/2013,10:45:00,449
5/21/2013,11:00:00,449
5/21/2013,11:15:00,449
5/21/2013,11:30:00,449
5/21/2013,11:45:00,450
5/21/2013,12:00:00,449
5/21/2013,12:15:00,450
5/21/2013,12:30:00,450
5/21/2013,12:45:00,449
5/21/2013,13:00:00,450
5/21/2013,13:15:00,449
5/21/2013,13:30:00,449
5/21/2013,13:45:00,450
5/21/2013,14:00:00,450
5/21/2013,14:15:00,449
5/21/2013,14:30:00,449
5/21/2013,14:45:00,448
5/21/2013,15:00:00,448
5/21/2013,15:15:00,448
5/21/2013,15:30:00,447
5/21/2013,15:45:00,448
5/21/2013,16:00:00,447
5/21/2013,16:15:00,448
5/21/2013,16:30:00,447
5/21/2013,16:45:00,447
5/21/2013,17:00:00,447
5/21/2013,17:15:00,446
5/21/2013,17:30:00,446
5/21/2013,17:45:00,446
5/21/2013,18:00:00,445
5/21/2013,18:15:00,444
5/21/2013,18:30:00,442
5/21/2013,18:45:00,441
5/21/2013,19:00:00,441
5/21/2013,19:15:00,441
5/21/2013,19:30:00,440
5/21/2013,19:45:00,439
5/21/2013,20:00:00,438
5/21/2013,20:15:00,436
5/21/2013,20:30:00,435
5/21/2013,20:45:00,434
5/21/2013,21:00:00,433
5/21/2013,21:15:00,431
5/21/2013,21:30:00,429
5/21/2013,21:45:00,429
5/21/2013,22:00:00,429
5/21/2013,22:15:00,429
5/21/2013,22:30:00,427
5/21/2013,22:45:00,427
5/21/2013,23:00:00,427
5/21/2013,23:15:00,426
5/21/2013,23:30:00,426
5/21/2013,23:45:00,426
5/22/2013,0:00:00,424
5/22/2013,0:15:00,424
5/22/2013,0:30:00,424
5/22/2013,0:45:00,424
5/22/2013,1:00:00,425
5/22/2013,1:15:00,425
5/22/2013,1:30:00,425
5/22/2013,1:45:00,424
5/22/2013,2:00:00,424
5/22/2013,2:15:00,424
5/22/2013,2:30:00,424
5/22/2013,2:45:00,424
5/22/2013,3:00:00,424
5/22/2013,3:15:00,423
5/22/2013,3:30:00,423
5/22/2013,3:45:00,422
5/22/2013,4:00:00,422
5/22/2013,4:15:00,421
5/22/2013,4:30:00,422
5/22/2013,4:45:00,421
5/22/2013,5:00:00,421
5/22/2013,5:15:00,421
5/22/2013,5:30:00,421
5/22/2013,5:45:00,420
5/22/2013,6:00:00,420
5/22/2013,6:15:00,420
5/22/2013,6:30:00,419
5/22/2013,6:45:00,419
5/22/2013,7:00:00,421
5/22/2013,7:15:00,420
5/22/2013,7:30:00,419
5/22/2013,7:45:00,418
5/22/2013,8:00:00,418
5/22/2013,8:15:00,419
5/22/2013,8:30:00,418
5/22/2013,8:45:00,416
5/22/2013,9:00:00,415
5/22/2013,9:15:00,415
5/22/2013,9:30:00,415
5/22/2013,9:45:00,414
5/22/2013,10:00:00,415
5/22/2013,10:15:00,415
5/22/2013,10:30:00,415
5/22/2013,10:45:00,415
5/22/2013,11:00:00,415
5/22/2013,11:15:00,415
5/22/2013,11:30:00,415
5/22/2013,11:45:00,415
5/22/2013,12:00:00,415
5/22/2013,12:15:00,415
5/22/2013,12:30:00,415
5/22/2013,12:45:00,415
5/22/2013,13:00:00,413
5/22/2013,13:15:00,412
5/22/2013,13:30:00,413
5/22/2013,13:45:00,413
5/22/2013,14:00:00,414
5/22/2013,14:15:00,415
5/22/2013,14:30:00,415
5/22/2013,14:45:00,416
5/22/2013,15:00:00,415
5/22/2013,15:15:00,414
5/22/2013,15:30:00,414
5/22/2013,15:45:00,413
5/22/2013,16:00:00,413
5/22/2013,16:15:00,413
5/22/2013,16:30:00,413
5/22/2013,16:45:00,413
5/22/2013,17:00:00,414
5/22/2013,17:15:00,413
5/22/2013,17:30:00,414
5/22/2013,17:45:00,414
5/22/2013,18:00:00,413
5/22/2013,18:15:00,412
5/22/2013,18:30:00,412
5/22/2013,18:45:00,413
5/22/2013,19:00:00,412
5/22/2013,19:15:00,412
5/22/2013,19:30:00,412
5/22/2013,19:45:00,412
5/22/2013,20:00:00,412
5/22/2013,20:15:00,412
5/22/2013,20:30:00,412
5/22/2013,20:45:00,412
5/22/2013,21:00:00,412
5/22/2013,21:15:00,412
5/22/2013,21:30:00,412
5/22/2013,21:45:00,412
5/22/2013,22:00:00,412
5/22/2013,22:15:00,412
5/22/2013,22:30:00,412
5/22/2013,22:45:00,412
5/22/2013,23:00:00,413
5/22/2013,23:15:00,414
5/22/2013,23:30:00,414
5/22/2013,23:45:00,415
5/23/2013,0:00:00,414
5/23/2013,0:15:00,414
5/23/2013,0:30:00,414
5/23/2013,0:45:00,415
5/23/2013,1:00:00,415
5/23/2013,1:15:00,415
5/23/2013,1:30:00,415
5/23/2013,1:45:00,415
5/23/2013,2:00:00,415
5/23/2013,2:15:00,416
5/23/2013,2:30:00,416
5/23/2013,2:45:00,416
5/23/2013,3:00:00,416
5/23/2013,3:15:00,416
5/23/2013,3:30:00,416
5/23/2013,3:45:00,417
5/23/2013,4:00:00,416
5/23/2013,4:15:00,417
5/23/2013,4:30:00,417
5/23/2013,4:45:00,418
5/23/2013,5:00:00,418
5/23/2013,5:15:00,418
5/23/2013,5:30:00,418
5/23/2013,5:45:00,419
5/23/2013,6:00:00,417
5/23/2013,6:15:00,414
5/23/2013,6:30:00,417
5/23/2013,6:45:00,418
5/23/2013,7:00:00,419
5/23/2013,7:15:00,419
5/23/2013,7:30:00,418
5/23/2013,7:45:00,417
5/23/2013,8:00:00,417
5/23/2013,8:15:00,418
5/23/2013,8:30:00,419
5/23/2013,8:45:00,420
5/23/2013,9:00:00,417
5/23/2013,9:15:00,418
5/23/2013,9:30:00,419
5/23/2013,9:45:00,420
5/23/2013,10:00:00,419
5/23/2013,10:15:00,418
5/23/2013,10:30:00,418
5/23/2013,10:45:00,418
5/23/2013,11:00:00,418
5/23/2013,11:15:00,418
5/23/2013,11:30:00,418
5/23/2013,11:45:00,419
5/23/2013,12:00:00,418
5/23/2013,12:15:00,419
5/23/2013,12:30:00,419
5/23/2013,12:45:00,419
5/23/2013,13:00:00,418
5/23/2013,13:15:00,418
5/23/2013,13:30:00,418
5/23/2013,13:45:00,418
5/23/2013,14:00:00,418
5/23/2013,14:15:00,418
5/23/2013,14:30:00,418
5/23/2013,14:45:00,418
5/23/2013,15:00:00,417
5/23/2013,15:15:00,417
5/23/2013,15:30:00,417
5/23/2013,15:45:00,416
5/23/2013,16:00:00,416
5/23/2013,16:15:00,416
5/23/2013,16:30:00,416
5/23/2013,16:45:00,416
5/23/2013,17:00:00,416
5/23/2013,17:15:00,416
5/23/2013,17:30:00,416
5/23/2013,17:45:00,416
5/23/2013,18:00:00,416
5/23/2013,18:15:00,416
5/23/2013,18:30:00,416
5/23/2013,18:45:00,415
5/23/2013,19:00:00,415
5/23/2013,19:15:00,416
5/23/2013,19:30:00,415
5/23/2013,19:45:00,415
5/23/2013,20:00:00,416
5/23/2013,20:15:00,415
5/23/2013,20:30:00,415
5/23/2013,20:45:00,415
5/23/2013,21:00:00,413
5/23/2013,21:15:00,413
5/23/2013,21:30:00,413
5/23/2013,21:45:00,413
5/23/2013,22:00:00,413
5/23/2013,22:15:00,413
5/23/2013,22:30:00,413
5/23/2013,22:45:00,413
5/23/2013,23:00:00,413
5/23/2013,23:15:00,413
5/23/2013,23:30:00,413
5/23/2013,23:45:00,414
5/24/2013,0:00:00,414
5/24/2013,0:15:00,415
5/24/2013,0:30:00,415
5/24/2013,0:45:00,415
5/24/2013,1:00:00,415
5/24/2013,1:15:00,415
5/24/2013,1:30:00,416
5/24/2013,1:45:00,416
5/24/2013,2:00:00,416
5/24/2013,2:15:00,416
5/24/2013,2:30:00,416
5/24/2013,2:45:00,416
5/24/2013,3:00:00,416
5/24/2013,3:15:00,417
5/24/2013,3:30:00,416
5/24/2013,3:45:00,416
5/24/2013,4:00:00,415
5/24/2013,4:15:00,416
5/24/2013,4:30:00,416
5/24/2013,4:45:00,416
5/24/2013,5:00:00,416
5/24/2013,5:15:00,416
5/24/2013,5:30:00,416
5/24/2013,5:45:00,417
5/24/2013,6:00:00,417
5/24/2013,6:15:00,417
5/24/2013,6:30:00,417
5/24/2013,6:45:00,417
5/24/2013,7:00:00,417
5/24/2013,7:15:00,417
5/24/2013,7:30:00,417
5/24/2013,7:45:00,417
5/24/2013,8:00:00,417
5/24/2013,8:15:00,416
5/24/2013,8:30:00,418
5/24/2013,8:45:00,418
5/24/2013,9:00:00,419
5/24/2013,9:15:00,420
5/24/2013,9:30:00,420
5/24/2013,9:45:00,420
5/24/2013,10:00:00,420
5/24/2013,10:15:00,421
5/24/2013,10:30:00,421
5/24/2013,10:45:00,422
5/24/2013,11:00:00,422
5/24/2013,11:15:00,423
5/24/2013,11:30:00,424
